"id","name","type","email","mobile","address","latitude","longitude","network_id","open_time","close_time","ratings","thumbnail","street","landmark","state","country","pin","city","approved_status","address2","location_id","vendor_id","advance","threshold_time","status","created_at","updated_at","created_by","updated_by","station_url","verified","elevation","station_updated","user_type","feedback","brand_id","reactivate_time","reactivate_date","reason","approved_by","approved_at"
10887,Anert Charging Station - Kerala Govt,PUBLIC,,"9188119427",Anert HQ,8.508647,76.945818,25,"00:00:00","23:59:59",0.0,,"","",Kerala,India,"695033",Thiruvananthapuram,APPROVED,,,,10,10,1,"2024-05-29 15:37:17","2025-04-28 19:11:58",,,,1,50.857,0,,,,,,,,
10888,TruePower Charging Station,PUBLIC,,"8047110111",Kabini - Jungle Lodges & Resorts,11.93916,76.27039,26,"00:00:00","23:59:59",0.0,,"","",Karnataka,India,"571114",Mysuru,APPROVED,,,,10,10,1,"2024-05-29 15:38:03",,,,,1,,0,,,,,,,,
10889,TruePower Charging Station,PUBLIC,,"8047110111","Bandipur Safari Lodge, By Junglelodges",11.703879,76.641075,26,"00:00:00","23:59:59",0.0,,"",PJ3R+FCQ,Karnataka,India,"571126",Chamarajanagar,APPROVED,,,,10,10,1,"2024-05-29 15:38:04",,,,,1,921.674,0,,,,,,,,
10890,TruePower Charging Station,PUBLIC,,"8047110111","Jio Avana, Iblur",12.92172,77.66421,26,"00:00:00","23:59:59",0.0,,Sarjapur - Marathahalli Road,"",Karnataka,India,"560103",Bengaluru Urban,APPROVED,,,,10,10,1,"2024-05-29 15:38:04",,,,,1,907.238,0,,,,,,,,
10891,TruePower Charging Station,PUBLIC,,"8047110111",Shriram Southern Crest - JP Nagar,12.90568,77.57212,26,"00:00:00","23:59:59",0.0,,"","",Karnataka,India,"560078",Bengaluru Urban,APPROVED,,,,10,10,1,"2024-05-29 15:38:05","2025-03-31 17:54:43",,,,1,919.634,0,,,,,,,,
10892,TruePower Charging Station,PUBLIC,,"8047110111",Harmony Homes Hennur,13.02532,77.6321,26,"00:00:00","23:59:59",0.0,,"","",Karnataka,India,"560043",Bengaluru Urban,APPROVED,,,,10,10,1,"2024-05-29 15:38:05",,,,,1,923.081,0,,,,,,,,
10893,TruePower Charging Station,PUBLIC,,"8047110111",LGCL Beautiful World,13.0806,77.6542,26,"00:00:00","23:59:59",0.0,,"","",Karnataka,India,"560077",Bengaluru Urban,APPROVED,,,,10,10,1,"2024-05-29 15:38:06",,,,,1,941.49,0,,,,,,,,
10894,TruePower Charging Station,PUBLIC,,"8047110111",LT Raintree Boulevard,13.069626,77.591483,26,"00:00:00","23:59:59",0.0,,"","",Karnataka,India,"560092",Bengaluru Urban,APPROVED,,,,10,10,1,"2024-05-29 15:38:07",,,,,1,944.242,0,,,,,,,,
10895,TruePower Charging Station,PUBLIC,,"8047110111","Hotel Vishal, Khed Shivpur",18.3236,73.88075,26,"00:00:00","23:59:59",0.0,,"","8VFM+674",Maharashtra,India,"412205",Pune,APPROVED,,,,10,10,1,"2024-05-29 15:38:07",,,,,1,833.228,0,,,,,,,,
10896,TruePower Charging Station,PUBLIC,,"8047110111","Sai Paradise, Punawale",18.63829,73.7411,26,"00:00:00","23:59:59",0.0,,Mumbai Pune Bypass Road,"",Maharashtra,India,"411033",Pune,APPROVED,,,,10,10,1,"2024-05-29 15:38:08",,,,,1,584.285,0,,,,,,,,
10897,TruePower Charging Station,PUBLIC,,"8047110111",Nirmal Lifestyle Residency CHS,19.1661,72.9392,26,"00:00:00","23:59:59",0.0,,"","",Maharashtra,India,"400080",Mumbai Suburban,APPROVED,,,,10,10,1,"2024-05-29 15:38:08",,,,,1,30.614,0,,,,,,,,
10898,TruePower Charging Station,PUBLIC,,"8047110111",Sheetal Travels,19.176608,72.883098,26,"00:00:00","23:59:59",0.0,,General Arun Kumar Vaidya Marg,"",Maharashtra,India,"400097",Mumbai Suburban,APPROVED,,,,10,10,1,"2024-05-29 15:38:09",,,,,1,86.0,0,,,,,,,,
10899,TruePower Charging Station,PUBLIC,,"8047110111",Lodha Splendoura,19.285114,72.956029,26,"00:00:00","23:59:59",0.0,,Ghodbunder Road,"",Maharashtra,India,"400615",Thane,APPROVED,,,,10,10,1,"2024-05-29 15:38:09",,,,,1,24.805,0,,,,,,,,
10900,TruePower Charging Station,PUBLIC,,"8047110111",Sobha City,28.51594,76.99602,26,"00:00:00","23:59:59",0.0,,"",GX8W+9HV,Haryana,India,"122017",Gurugram,APPROVED,,,,10,10,1,"2024-05-29 15:38:10","2025-03-27 19:07:12",,,,1,236.099,0,,,,,,,,
10901,TruePower Charging Station,PUBLIC,,"8047110111",Vikas Plazzo,19.16957,72.95244,26,"00:00:00","23:59:59",0.0,,Madan Mohan Malaviya Road,"",Maharashtra,India,"400080",Mumbai Suburban,APPROVED,,,,10,10,1,"2024-05-29 15:38:10",,,,,1,25.978,0,,,,,,,,
11130,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",The Himalayan,32.244728,77.182017,27,"00:00:00","23:59:59",0.0,,"","65VJ+VRF",Himachal Pradesh,India,"175131",Kullu,APPROVED,,,,10,10,1,"2024-06-03 10:09:26",,,,,1,2019.221,0,,,,,,,,
11131,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Hotel Gangothri,13.8346261,77.7417188,27,"00:00:00","23:59:59",0.0,,Hyderabad - Bangalore Highway,RPMR+PP6,Andhra Pradesh,India,"515601",Ananthapuramu,APPROVED,,,,10,10,1,"2024-06-03 10:09:31",,,,,1,715.0,0,,,,,,,,
11132,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Exotikka Restaurant,14.654725,77.581916,27,"00:00:00","23:59:59",0.0,,"",MH3J+VP7,Andhra Pradesh,India,"515002",Ananthapuramu,APPROVED,,,,10,10,1,"2024-06-03 10:09:44",,,,,1,356.0,0,,,,,,,,
11133,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483","Sri Sai Dhaba, Jedcharla",16.416872,77.940499,27,"00:00:00","23:59:59",0.0,,"",CW8R+Q54,Telangana,India,"509219",Wanaparthy,APPROVED,,,,10,10,1,"2024-06-03 10:09:45",,,,,1,351.0,0,,,,,,,,
11134,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Jamuna Jyothi Emporium,16.504506,80.643725,27,"00:00:00","23:59:59",0.0,,Jammi Chettu Street,"",Andhra Pradesh,India,"520010",Krishna,APPROVED,,,,10,10,1,"2024-06-03 10:09:47",,,,,1,42.438,0,,,,,,,,
11135,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Vasavi Sri Nilayam,17.335631,78.555297,27,"00:00:00","23:59:59",0.0,,"","",Telangana,India,"500074",Rangareddy,APPROVED,,,,10,10,1,"2024-06-03 10:09:48",,,,,1,540.497,0,,,,,,,,
11136,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Marigold Hotel,17.437297,78.454473,27,"00:00:00","23:59:59",0.0,,"","",Telangana,India,"500016",Hyderabad,APPROVED,,,,10,10,1,"2024-06-03 10:10:03","2025-04-16 21:05:35",,,,1,550.473,0,,,,,,,,
11137,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Tiger Lily,17.4356,78.41064,27,"00:00:00","23:59:59",0.0,,Road Number 10,"",Telangana,India,"500033",Hyderabad,APPROVED,,,,10,10,1,"2024-06-03 10:10:13",,,,,1,603.944,0,,,,,,,,
11138,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Lion Charging Hub,17.445402,78.388786,27,"00:00:00","23:59:59",0.0,,"","",Telangana,India,"500081",Rangareddy,APPROVED,,,,10,10,1,"2024-06-03 10:11:44",,,,,1,593.822,0,,,,,,,,
11139,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Innopolis (Genome Valley),17.661233,78.622037,27,"00:00:00","23:59:59",0.0,,"",MJ6F+92W,Telangana,India,"500078",Medchal-Malkajgiri,APPROVED,,,,10,10,1,"2024-06-03 10:11:49",,,,,1,592.243,0,,,,,,,,
11140,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483",Hotel Parnika Palace,18.345456,78.311343,27,"00:00:00","23:59:59",0.0,,"","88W6+5G",Telangana,India,"503111",Kamareddy,APPROVED,,,,10,10,1,"2024-06-03 10:11:50",,,,,1,538.0,0,,,,,,,,
11141,LionCharge Charging Station,PUBLIC,support@lioncharge.tech,"7995015483","The Leela, Goa",15.15692,73.9487,27,"00:00:00","23:59:59",0.0,,"","5W4X+R99",Goa,India,"403731",South Goa,APPROVED,,,,10,10,1,"2024-06-03 10:11:51",,,,,1,21.178,0,,,,,,,,
11142,LionCharge Charging Station,PUBLIC,"","9324328229",One Avighna Park,18.99414,72.8348,27,"00:00:00","23:59:59",0.0,,"","",Maharashtra,India,"400013",Mumbai City,APPROVED,,,,10,10,1,"2024-06-03 10:11:56",,,,,1,8.0,0,,,,,,,,
11158,Mindra Charging Station,PUBLIC,support@mindraev.com,"9879872411",GM Office NCR,24.441814,74.549194,29,"00:00:00","23:59:59",0.0,,"",CGRX+PM,Rajasthan,India,"312403",Chittorgarh,APPROVED,,,,10,10,1,"2024-06-03 10:19:11",,,,,1,,0,,,,,,,,
11159,Mindra Charging Station,PUBLIC,support@mindraev.com,"9106995997","Test Bench, Mathura",27.492413,77.673676,29,"00:00:00","23:59:59",0.0,,"","",Uttar Pradesh,India,"281001",Mathura,APPROVED,,,,10,10,1,"2024-06-03 10:19:21",,,,,1,195.989,0,,,,,,,,
11160,Mindra Charging Station,PUBLIC,support@mindraev.com,"6352165681",IRM Mindra,24.18173,72.455688,29,"00:00:00","23:59:59",0.0,,"","5FJ4+Q64",Gujarat,India,"385001",Banaskantha,APPROVED,,,,10,10,1,"2024-06-03 10:21:07",,,,,1,249.938,0,,,,,,,,
11161,Mindra Charging Station,PUBLIC,support@mindraev.com,"9662571294","IRM Mindra, Rasana",24.1359,72.151199,29,"00:00:00","23:59:59",0.0,,"","45P2+9F",Gujarat,India,"",Banaskantha,APPROVED,,,,10,10,1,"2024-06-03 10:21:10",,,,,1,,0,,,,,,,,
11162,Mindra Charging Station,PUBLIC,support@mindraev.com,"6352165681","Mindra Shott, PRL Colony",23.033863,72.585022,29,"00:00:00","23:59:59",0.0,,Gulamnabi Nagori Marg,"2HMP+H2F",Gujarat,India,"380001",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-03 10:21:20",,,,,1,73.702,0,,,,,,,,
11163,Mindra Charging Station,PUBLIC,support@mindraev.com,"9879872411","Shri Mahavir Jain Vidyalaya, Paldi",23.014793,72.564629,29,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"380007",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-03 10:21:21",,,,,1,,0,,,,,,,,
11164,Mindra Charging Station,PUBLIC,support@mindraev.com,"9662235529",Mindra Sigma Gallops Food Plaza Fedra,22.462589,72.15847,29,"00:00:00","23:59:59",0.0,,"",F575+2C9,Gujarat,India,"382465",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-03 10:21:21",,,,,1,24.854,0,,,,,,,,
11165,Mindra Charging Station,PUBLIC,support@mindraev.com,"9879872411","Multipoverseas India PVT Ltd, Sector 22",30.709709,76.684937,29,"00:00:00","23:59:59",0.0,,"",PM5M+VXG,Punjab,India,"140308",Sahibzada Ajit Singh Nagar,APPROVED,,,,10,10,1,"2024-06-03 10:21:22",,,,,1,330.558,0,,,,,,,,
11213,Aargo Charging Station,PUBLIC,"","7887772158",BeauMonde Tower,19.0114875,19.0114875,32,"00:00:00","23:59:59",0.0,,"","2266+HH",Tibesti,India,"","",APPROVED,,,,10,10,1,"2024-06-07 10:19:04",,,,,1,,0,,,,,,,,
11214,Aargo Charging Station,PUBLIC,"","9619317668",Planet Godrej,18.981756,72.8306899,32,"00:00:00","23:59:59",0.0,,"","",Maharashtra,India,"400013",Mumbai City,APPROVED,,,,10,10,1,"2024-06-07 10:19:05",,,,,1,7.0,0,,,,,,,,
11215,Aargo Charging Station,PUBLIC,"","9311291378","Cine Mall, Kota",25.1417132,75.8544829,32,"00:00:00","23:59:59",0.0,,"","4VR3+MQ",Rajasthan,India,"",Kota,APPROVED,,,,10,10,1,"2024-06-07 10:19:05",,,,,1,284.0,0,,,,,,,,
11216,Aargo Charging Station,PUBLIC,"","9311291378","Park Plaza, Jodhpur",26.268499,73.038239,32,"00:00:00","23:59:59",0.0,,"","729Q+9FV",Rajasthan,India,"342011",Jodhpur,APPROVED,,,,10,10,1,"2024-06-07 10:19:05",,,,,1,235.959,0,,,,,,,,
11217,Aargo Charging Station,PUBLIC,"","9311291378","GT Central Parking, Jaipur",26.85674,75.80639,32,"00:00:00","23:59:59",0.0,,GT Road,"",Rajasthan,India,"302017",Jaipur,APPROVED,,,,10,10,1,"2024-06-07 10:19:06","2025-04-05 23:30:11",,,,1,448.786,0,,,,,,,,
11218,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Premiere, Jaipur",26.88,75.79,32,"00:00:00","23:59:59",0.0,,"","",Rajasthan,India,"302015",Jaipur,APPROVED,,,,10,10,1,"2024-06-07 10:19:06","2025-04-05 23:30:11",,,,1,446.115,0,,,,,,,,
11219,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Portico, Jaipur",26.90253,75.752472,32,"00:00:00","23:59:59",0.0,,Ajmer Road,"",Rajasthan,India,"302021",Jaipur,APPROVED,,,,10,10,1,"2024-06-07 10:19:07",,,,,1,449.823,0,,,,,,,,
11220,Aargo Charging Station,PUBLIC,"","9311291378","Hotel Jhankar, Jaipur",27.34213,75.60324,32,"00:00:00","23:59:59",0.0,,"","8JR3+QFP",Rajasthan,India,"332603",Sikar,APPROVED,,,,10,10,1,"2024-06-07 10:19:08",,,,,1,477.0,0,,,,,,,,
11221,Aargo Charging Station,PUBLIC,"","9311291378",Asli Pappu Dhaba,27.832688,77.418786,32,"00:00:00","23:59:59",0.0,,National Highway 19,RCM9+3JQ,Uttar Pradesh,India,"281403",Mathura,APPROVED,,,,10,10,1,"2024-06-07 10:19:08",,,,,1,205.8,0,,,,,,,,
11222,Aargo Charging Station,PUBLIC,"","9311291378",Golden Galaxy Hotels & Resorts,28.288076,77.295116,32,"00:00:00","23:59:59",0.0,,"","77QW+36J",Haryana,India,"121004",Faridabad,APPROVED,,,,10,10,1,"2024-06-07 10:19:08",,,,,1,222.001,0,,,,,,,,
11223,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Portico, Surajkund",28.489,77.2825,32,"00:00:00","23:59:59",0.0,,"",F7QM+J2,Haryana,India,"",Faridabad,APPROVED,,,,10,10,1,"2024-06-07 10:19:09",,,,,1,244.174,0,,,,,,,,
11224,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Portico, Naraina",28.62708,77.13504,32,"00:00:00","23:59:59",0.0,,"","",Delhi,India,"110028",New Delhi,APPROVED,,,,10,10,1,"2024-06-07 10:19:09",,,,,1,243.335,0,,,,,,,,
11225,Aargo Charging Station,PUBLIC,"","9311291378",Stellar Noida Sec-62,28.612982,77.362644,32,"00:00:00","23:59:59",0.0,,"","",Uttar Pradesh,India,"201309",Ghaziabad,APPROVED,,,,10,10,1,"2024-06-07 10:19:10",,,,,1,201.0,0,,,,,,,,
11226,Aargo Charging Station,PUBLIC,"","9311291378","GoldenTulip, Lucknow",26.838382,80.93472,32,"00:00:00","23:59:59",0.0,,"","",Uttar Pradesh,India,"226001",Lucknow,APPROVED,,,,10,10,1,"2024-06-07 10:19:10","2025-04-09 02:17:15",,,,1,141.621,0,,,,,,,,
11227,Aargo Charging Station,PUBLIC,"","9311291378","Bikanervala, Gajraula",28.839576,78.269167,32,"00:00:00","23:59:59",0.0,,National Highway 9,R7Q9+9CR,Uttar Pradesh,India,"244235",Amroha,APPROVED,,,,10,10,1,"2024-06-07 10:19:10",,,,,1,210.0,0,,,,,,,,
11228,Aargo Charging Station,PUBLIC,"","9311291378","The Great Khali, Karnal",29.893376,76.915693,32,"00:00:00","23:59:59",0.0,,"",VWV8+97,Haryana,India,"",Karnal,APPROVED,,,,10,10,1,"2024-06-07 10:19:11",,,,,1,255.0,0,,,,,,,,
11229,Aargo Charging Station,PUBLIC,"","9311291378","Ambrosia Sarovar Portico, Haridwar",29.9,77.988,32,"00:00:00","23:59:59",0.0,,"",VXXQ+WCC,Uttarakhand,India,"249405",Haridwar,APPROVED,,,,10,10,1,"2024-06-07 10:19:11",,,,,1,283.145,0,,,,,,,,
11230,Aargo Charging Station,PUBLIC,"","9289415322","Bikanerwala, Haldwani",29.215222,79.52828,32,"00:00:00","23:59:59",0.0,,Bareilly - Nainital Road,"",Uttarakhand,India,"263139",Nainital,APPROVED,,,,10,10,1,"2024-06-07 10:19:12",,,,,1,440.0,0,,,,,,,,
11231,Aargo Charging Station,PUBLIC,"","9289415322","Homtel, Chandigarh",30.70894,76.80276,32,"00:00:00","23:59:59",0.0,,"","",Chandigarh,India,"160002",Chandigarh,APPROVED,,,,10,10,1,"2024-06-07 10:19:12",,,,,1,338.0,0,,,,,,,,
11232,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Portico, Jalandhar",31.31151,75.60364,32,"00:00:00","23:59:59",0.0,,"","8J63+MFX",Punjab,India,"144004",Jalandhar,APPROVED,,,,10,10,1,"2024-06-07 10:19:13",,,,,1,256.902,0,,,,,,,,
11233,Aargo Charging Station,PUBLIC,"","9289415322","Marigold Sarovar, Shimla",31.16127,77.20403,32,"00:00:00","23:59:59",0.0,,State Highway 13,"5663+VQ5",Himachal Pradesh,India,"171007",Shimla,APPROVED,,,,10,10,1,"2024-06-07 10:19:13",,,,,1,2174.312,0,,,,,,,,
11234,Aargo Charging Station,PUBLIC,"","9311291378","RS Sarovar Portico, Dharamsala",32.111456,76.532291,32,"00:00:00","23:59:59",0.0,,"","",Himachal Pradesh,India,"176061",Kangra,APPROVED,,,,10,10,1,"2024-06-07 10:19:13",,,,,1,,0,,,,,,,,
11235,Aargo Charging Station,PUBLIC,"","9311291378","Sarovar Portico, Dibrugarh",27.462844,94.886354,32,"00:00:00","23:59:59",0.0,,"",FV6P+XHG,Assam,India,"786008",Dibrugarh,APPROVED,,,,10,10,1,"2024-06-07 10:19:14","2025-04-09 16:34:38",,,,1,126.183,0,,,,,,,,
11236,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300",Hotel St.Antony's Residency,8.840788,77.768973,33,"00:00:00","23:59:59",0.0,,National Highway 44,"",Tamil Nadu,India,"627352",Tirunelveli,APPROVED,,,,10,10,1,"2024-06-07 10:19:48","2025-04-28 19:08:03",,,,1,65.891,0,,,,,,,,
11237,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Shri Gandhi Bhavan, Ettayapuram",9.184484,78.016542,33,"00:00:00","23:59:59",0.0,,"","",Tamil Nadu,India,"628902",Thoothukudi,APPROVED,,,,10,10,1,"2024-06-07 10:19:49",,,,,1,70.663,0,,,,,,,,
11238,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Sri Saravana Bhavan, Batlagundu",10.16342,77.736036,33,"00:00:00","23:59:59",0.0,,Chennai - Theni Highway,"",Tamil Nadu,India,"624202",Dindigul,APPROVED,,,,10,10,1,"2024-06-07 10:19:49",,,,,1,271.572,0,,,,,,,,
11239,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Hotel Apoorva Old, Oddanchatram",10.478077,77.779368,33,"00:00:00","23:59:59",0.0,,Dindigul - Palani Road,FQHH+3P9,Tamil Nadu,India,"624619",Dindigul,APPROVED,,,,10,10,1,"2024-06-07 10:19:50",,,,,1,335.015,0,,,,,,,,
11241,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Corporation Car Parking, Gandhipuram",11.01697,76.965668,33,"00:00:00","23:59:59",0.0,,Cross Cut Road,"",Tamil Nadu,India,"641009",Coimbatore,APPROVED,,,,10,10,1,"2024-06-07 10:19:50",,,,,1,451.2,0,,,,,,,,
11242,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","A2B Hotel, Thennilai",10.956808,77.85163,33,"00:00:00","23:59:59",0.0,,Nagapattinam - Coimbatore - Gundlupet Highway,XV42+PJH,Tamil Nadu,India,"639206",Karur,APPROVED,,,,10,10,1,"2024-06-07 10:19:51",,,,,1,213.105,0,,,,,,,,
11243,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300",Omega Cars Care & Tyres,10.737871,79.118449,33,"00:00:00","23:59:59",0.0,,Madhakottai Road,P4Q9+48P,Tamil Nadu,India,"613005",Thanjavur,APPROVED,,,,10,10,1,"2024-06-07 10:19:51",,,,,1,98.876,0,,,,,,,,
11244,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Sri Nathi Hotel, Paramathi Velur",11.170475,78.036372,33,"00:00:00","23:59:59",0.0,,"","52CP+5G",Tamil Nadu,India,"637207",Namakkal,APPROVED,,,,10,10,1,"2024-06-07 10:19:52",,,,,1,146.0,0,,,,,,,,
11245,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Nathi Restaurant, Namakkal",11.272303,78.16423,33,"00:00:00","23:59:59",0.0,,"","75C7+QQP",Tamil Nadu,India,"637003",Namakkal,APPROVED,,,,10,10,1,"2024-06-07 10:19:52",,,,,1,203.0,0,,,,,,,,
11246,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Hotel Kumarappa, Perundurai",11.291228,77.582338,33,"00:00:00","23:59:59",0.0,,"","7HRJ+8WG",Tamil Nadu,India,"638052",Erode,APPROVED,,,,10,10,1,"2024-06-07 10:19:52",,,,,1,295.352,0,,,,,,,,
11247,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","RR Briyani, Omalur",11.721077,78.071235,33,"00:00:00","23:59:59",0.0,,Service Road,"",Tamil Nadu,India,"636011",Salem,APPROVED,,,,10,10,1,"2024-06-07 10:19:53",,,,,1,291.0,0,,,,,,,,
11248,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Winner Bakery, Attur",11.58469,78.708788,33,"00:00:00","23:59:59",0.0,,"",HPP5+3W2,Tamil Nadu,India,"636121",Salem,APPROVED,,,,10,10,1,"2024-06-07 10:19:53",,,,,1,209.52,0,,,,,,,,
11249,EV Charging Partner Charging Station,PUBLIC,crm@evcp.in,"9087016300","Hotel Annamalai, Villupuram",11.96223,79.498064,33,"00:00:00","23:59:59",0.0,,"",XF6X+R6P,Tamil Nadu,India,"605602",Viluppuram,APPROVED,,,,10,10,1,"2024-06-07 10:19:54",,,,,1,43.0,0,,,,,,,,
11250,Zeon Charging Station,PUBLIC,care@zeoncharging.com,"9789616161","Grand Mercure, Mysore",12.33041,76.64521,5,"00:00:00","23:59:59",0.0,,Sayyaji Rao Road,"",Karnataka,India,"570021",Mysuru,APPROVED,,,,10,10,1,"2024-06-07 10:21:33",,,,,1,768.664,0,,,,,,,,
11251,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","The Grand Haveli, Nandigam",20.235243,72.883789,34,"00:00:00","23:59:59",0.0,,"","6VPM+9RW",Gujarat,India,"396105",Valsad,APPROVED,,,,10,10,1,"2024-06-14 22:59:53",,,,,1,62.692,0,,,,,,,,
11252,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Treat Resort, Sayli Road",20.245415,73.059502,34,"00:00:00","23:59:59",0.0,,"","63V5+WJ4",Dadra and Nagar Haveli and Daman and Diu,India,"396230",Dadra and Nagar Haveli,APPROVED,,,,10,10,1,"2024-06-14 22:59:53",,,,,1,,0,,,,,,,,
11253,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Ras By Treat Resort, Naroli Road",20.270247,72.988426,34,"00:00:00","23:59:59",0.0,,Naroli Road,"",Dadra and Nagar Haveli and Daman and Diu,India,"396230",Dadra and Nagar Haveli,APPROVED,,,,10,10,1,"2024-06-14 22:59:54",,,,,1,9.0,0,,,,,,,,
11254,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Urbane By Treat, Near Veer Dhaba",20.411516,72.866653,34,"00:00:00","23:59:59",0.0,,"",CV68+MMM,Dadra and Nagar Haveli and Daman and Diu,India,"396215",Daman,APPROVED,,,,10,10,1,"2024-06-14 22:59:54",,,,,1,16.0,0,,,,,,,,
11255,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Antarim Food Court, Next to Bharuch RTO",21.742592,73.022095,34,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"392015",Bharuch,APPROVED,,,,10,10,1,"2024-06-14 22:59:55","2025-04-28 21:59:29",,,,1,39.4,0,,,,,,,,
11256,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Hotel Darshan, Near Nabipur",21.831469,73.049706,34,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"392210",Bharuch,APPROVED,,,,10,10,1,"2024-06-14 22:59:55",,,,,1,39.187,0,,,,,,,,
11257,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Iron Man, Tent City 1",21.880613,73.728851,34,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"393151",Narmada,APPROVED,,,,10,10,1,"2024-06-14 22:59:56",,,,,1,,0,,,,,,,,
11258,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Hotel Nandini Banquet, Palitana",21.548519,71.828423,34,"00:00:00","23:59:59",0.0,,"",GRXH+C9,Gujarat,India,"364270",Bhavnagar,APPROVED,,,,10,10,0,"2024-06-14 22:59:56",,,,,1,,0,,,,,,,,
11259,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Mini-Parag Enterprise, Rajoda",22.871429,72.401833,34,"00:00:00","23:59:59",0.0,,"",VCC2+HP,Gujarat,India,"382220",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 22:59:57","2025-04-25 16:21:43",,,,1,42.071,0,,,,,,,,
11260,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Heritage Skyz, Prahaladnagar",23.009438,72.509438,34,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"380015",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 22:59:58","2025-04-25 16:21:31",,,,1,64.327,0,,,,,,,,
11261,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","Log9, Prahaladnagar",23.011684,72.50631,34,"00:00:00","23:59:59",0.0,,"100 Feet Anand Nagar Road","",Gujarat,India,"380015",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 22:59:58",,,,,1,,0,,,,,,,,
11262,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","AMC Sindhubhavan, Nr Trade Bull Building",23.040647,72.506905,34,"00:00:00","23:59:59",0.0,,"","2GR4+6RJ",Gujarat,India,"380054",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 22:59:59",,,,,1,67.321,0,,,,,,,,
11263,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","AMC Govindwadi, Nt Topaz  Restaurant",22.98295,72.599396,34,"00:00:00","23:59:59",0.0,,"","",Gujarat,India,"380050",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 22:59:59","2025-04-04 19:25:12",,,,1,64.833,0,,,,,,,,
11264,Mobilane Charging Station,PUBLIC,info@mobilane.in,"18008898642","AMC Kankariya, Nr Gate No, 3",23.008476,72.598442,34,"00:00:00","23:59:59",0.0,,Kankaria Lakefront Walkway,"2H5X+5CV",Gujarat,India,"380043",Ahmedabad,APPROVED,,,,10,10,1,"2024-06-14 23:00:00","2025-04-04 19:25:12",,,,1,71.284,0,,,,,,,,
